date,tournament,season,road_team,road_runs,home_team,home_runs,round,tier,neutral
1979-03-24,IIHF World Championship,1979,ROU,3,NOR,2,final,1.0,True
1979-03-24,IIHF World Championship,1979,YUG,4,ITA,2,,1.0,True
1979-03-25,IIHF World Championship,1979,ESP,6,AUS,2,,1.0,True
1979-03-25,IIHF World Championship,1979,FRA,4,ITA,9,,1.0,True
1979-03-25,IIHF World Championship,1979,GBR,1,YUG,21,,1.0,True
1979-03-25,IIHF World Championship,1979,KOR,3,BUL,10,,1.0,True
1979-04-14,IIHF World Championship,1979,CAN,6,USA,3,,1.0,True
1979-04-14,IIHF World Championship,1979,SWE,7,FRG,3,,1.0,True
1979-04-14,IIHF World Championship,1979,TCH,5,FIN,0,,1.0,True
1979-04-14,IIHF World Championship,1979,URS,7,POL,0,,1.0,True
1979-04-15,IIHF World Championship,1979,SWE,6,POL,5,,1.0,True
1979-04-15,IIHF World Championship,1979,TCH,4,CAN,1,,1.0,True
1979-04-15,IIHF World Championship,1979,URS,3,FRG,2,,1.0,True
1979-04-15,IIHF World Championship,1979,USA,1,FIN,1,,1.0,True
1979-04-17,IIHF World Championship,1979,CAN,5,FIN,4,,1.0,True
1979-04-17,IIHF World Championship,1979,FRG,3,POL,3,,1.0,True
1979-04-17,IIHF World Championship,1979,TCH,2,USA,2,,1.0,True
1979-04-17,IIHF World Championship,1979,URS,9,SWE,3,,1.0,True
1979-04-18,IIHF World Championship,1979,FIN,5,FRG,2,,1.0,True
1979-04-18,IIHF World Championship,1979,POL,5,USA,5,,1.0,True
1979-04-19,IIHF World Championship,1979,TCH,3,SWE,3,final,1.0,True
1979-04-19,IIHF World Championship,1979,URS,5,CAN,2,final,1.0,True
1979-04-20,IIHF World Championship,1979,FRG,6,USA,3,,1.0,True
1979-04-20,IIHF World Championship,1979,POL,3,FIN,4,,1.0,True
1979-04-21,IIHF World Championship,1979,SWE,5,CAN,3,final,1.0,True
1979-04-21,IIHF World Championship,1979,URS,11,TCH,1,final,1.0,True
1979-04-22,IIHF World Championship,1979,FRG,8,POL,1,,1.0,True
1979-04-22,IIHF World Championship,1979,USA,6,FIN,2,,1.0,True
1979-04-23,IIHF World Championship,1979,TCH,10,CAN,6,final,1.0,True
1979-04-23,IIHF World Championship,1979,URS,11,SWE,3,final,1.0,True
1979-04-24,IIHF World Championship,1979,FIN,7,FRG,3,,1.0,True
1979-04-24,IIHF World Championship,1979,USA,5,POL,1,,1.0,True
1979-04-25,IIHF World Championship,1979,TCH,6,SWE,3,final,1.0,True
1979-04-25,IIHF World Championship,1979,URS,9,CAN,2,final,1.0,True
1979-04-26,IIHF World Championship,1979,FIN,4,POL,2,,1.0,True
1979-04-26,IIHF World Championship,1979,FRG,5,USA,2,,1.0,True
1979-04-27,IIHF World Championship,1979,CAN,6,SWE,3,final,1.0,True
1979-04-27,IIHF World Championship,1979,URS,6,TCH,1,final,1.0,True
1980-02-12,Olympics,1980,JPN,0,URS,16,,1.5,True
1980-02-12,Olympics,1980,NED,1,CAN,10,,1.5,True
1980-02-12,Olympics,1980,POL,5,FIN,4,,1.5,True
1980-02-12,Olympics,1980,ROU,6,FRG,4,,1.5,True
1980-02-12,Olympics,1980,SWE,2,USA,2,,1.5,True
1980-02-12,Olympics,1980,TCH,11,NOR,0,,1.5,True
1980-02-14,Olympics,1980,JPN,3,FIN,6,,1.5,True
1980-02-14,Olympics,1980,NED,4,URS,17,,1.5,True
1980-02-14,Olympics,1980,NOR,4,FRG,10,,1.5,True
1980-02-14,Olympics,1980,POL,1,CAN,5,,1.5,True
1980-02-14,Olympics,1980,ROU,0,SWE,8,,1.5,True
1980-02-14,Olympics,1980,USA,7,TCH,3,,1.5,True
1980-02-16,Olympics,1980,CAN,3,FIN,4,,1.5,True
1980-02-16,Olympics,1980,JPN,3,NED,3,,1.5,True
1980-02-16,Olympics,1980,ROU,2,TCH,7,,1.5,True
1980-02-16,Olympics,1980,SWE,5,FRG,2,,1.5,True
1980-02-16,Olympics,1980,URS,8,POL,1,,1.5,True
1980-02-16,Olympics,1980,USA,5,NOR,1,,1.5,True
1980-02-18,Olympics,1980,CAN,6,JPN,0,,1.5,True
1980-02-18,Olympics,1980,FIN,2,URS,4,,1.5,True
1980-02-18,Olympics,1980,FRG,3,TCH,11,,1.5,True
1980-02-18,Olympics,1980,NED,5,POL,3,,1.5,True
1980-02-18,Olympics,1980,NOR,1,SWE,7,,1.5,True
1980-02-18,Olympics,1980,USA,7,ROU,2,,1.5,True
1980-02-20,Olympics,1980,FIN,10,NED,3,,1.5,True
1980-02-20,Olympics,1980,FRG,2,USA,4,,1.5,True
1980-02-20,Olympics,1980,NOR,3,ROU,3,,1.5,True
1980-02-20,Olympics,1980,POL,5,JPN,1,,1.5,True
1980-02-20,Olympics,1980,TCH,2,SWE,4,,1.5,True
1980-02-20,Olympics,1980,URS,6,CAN,4,,1.5,True
1980-02-22,Olympics,1980,FIN,3,SWE,3,final,1.5,True
1980-02-22,Olympics,1980,TCH,6,CAN,1,,1.5,True
1980-02-22,Olympics,1980,USA,4,URS,3,final,1.5,True
1980-02-24,Olympics,1980,SWE,2,URS,9,final,1.5,True
1980-02-24,Olympics,1980,USA,4,FIN,2,final,1.5,True
1981-03-06,IIHF World Championship,1981,AUT,10,PRK,0,,1.0,True
1981-03-06,IIHF World Championship,1981,CHN,5,DEN,1,,1.0,True
1981-03-06,IIHF World Championship,1981,FRA,7,BUL,0,,1.0,True
1981-03-06,IIHF World Championship,1981,HUN,8,GBR,0,,1.0,True
1981-03-07,IIHF World Championship,1981,AUT,7,HUN,0,,1.0,True
1981-03-07,IIHF World Championship,1981,CHN,6,BUL,2,,1.0,True
1981-03-07,IIHF World Championship,1981,GBR,2,FRA,11,,1.0,True
1981-03-07,IIHF World Championship,1981,PRK,5,DEN,9,,1.0,True
1981-03-09,IIHF World Championship,1981,CHN,12,GBR,2,,1.0,True
1981-03-09,IIHF World Championship,1981,DEN,4,BUL,6,,1.0,True
1981-03-09,IIHF World Championship,1981,FRA,1,AUT,7,,1.0,True
1981-03-09,IIHF World Championship,1981,HUN,10,PRK,3,,1.0,True
1981-03-10,IIHF World Championship,1981,CHN,0,AUT,3,,1.0,True
1981-03-10,IIHF World Championship,1981,GBR,2,DEN,13,,1.0,True
1981-03-10,IIHF World Championship,1981,HUN,11,FRA,6,,1.0,True
1981-03-10,IIHF World Championship,1981,PRK,2,BUL,9,,1.0,True
1981-03-12,IIHF World Championship,1981,AUT,4,DEN,2,,1.0,True
1981-03-12,IIHF World Championship,1981,BUL,4,GBR,2,,1.0,True
1981-03-12,IIHF World Championship,1981,CHN,3,HUN,1,,1.0,True
1981-03-12,IIHF World Championship,1981,FRA,17,PRK,1,,1.0,True
1981-03-13,IIHF World Championship,1981,AUT,5,BUL,0,,1.0,True
1981-03-13,IIHF World Championship,1981,CHN,10,FRA,3,,1.0,True
1981-03-13,IIHF World Championship,1981,GBR,1,PRK,5,,1.0,True
1981-03-13,IIHF World Championship,1981,HUN,2,DEN,2,,1.0,True
1981-03-15,IIHF World Championship,1981,AUT,7,GBR,2,,1.0,True
1981-03-15,IIHF World Championship,1981,BUL,1,HUN,6,,1.0,True
1981-03-15,IIHF World Championship,1981,CHN,10,PRK,2,,1.0,True
1981-03-15,IIHF World Championship,1981,FRA,3,DEN,5,,1.0,True
1981-03-20,IIHF World Championship,1981,GDR,4,JPN,3,,1.0,True
1981-03-20,IIHF World Championship,1981,ITA,6,YUG,4,,1.0,True
1981-03-20,IIHF World Championship,1981,ROU,5,POL,6,,1.0,True
1981-03-20,IIHF World Championship,1981,SUI,5,NOR,2,,1.0,True
1981-03-21,IIHF World Championship,1981,GDR,11,YUG,3,,1.0,True
1981-03-21,IIHF World Championship,1981,ITA,3,ROU,2,,1.0,True
1981-03-21,IIHF World Championship,1981,JPN,0,NOR,2,,1.0,True
1981-03-21,IIHF World Championship,1981,SUI,3,POL,3,,1.0,True
1981-03-23,IIHF World Championship,1981,ITA,4,SUI,2,,1.0,True
1981-03-23,IIHF World Championship,1981,JPN,7,YUG,3,,1.0,True
1981-03-23,IIHF World Championship,1981,POL,13,NOR,4,,1.0,True
1981-03-23,IIHF World Championship,1981,ROU,1,GDR,6,,1.0,True
1981-03-24,IIHF World Championship,1981,ITA,6,NOR,1,,1.0,True
1981-03-24,IIHF World Championship,1981,JPN,2,POL,11,,1.0,True
1981-03-24,IIHF World Championship,1981,SUI,2,GDR,1,,1.0,True
1981-03-24,IIHF World Championship,1981,YUG,3,ROU,2,,1.0,True
1981-03-26,IIHF World Championship,1981,GDR,6,NOR,3,,1.0,True
1981-03-26,IIHF World Championship,1981,ITA,4,POL,1,,1.0,True
1981-03-26,IIHF World Championship,1981,ROU,5,JPN,1,,1.0,True
1981-03-26,IIHF World Championship,1981,YUG,4,SUI,4,,1.0,True
1981-03-28,IIHF World Championship,1981,GDR,3,POL,7,,1.0,True
1981-03-28,IIHF World Championship,1981,ITA,9,JPN,2,,1.0,True
1981-03-28,IIHF World Championship,1981,NOR,6,YUG,2,,1.0,True
1981-03-28,IIHF World Championship,1981,SUI,8,ROU,3,,1.0,True
1981-03-29,IIHF World Championship,1981,ITA,6,GDR,6,,1.0,True
1981-03-29,IIHF World Championship,1981,NOR,3,ROU,7,,1.0,True
1981-03-29,IIHF World Championship,1981,SUI,4,JPN,3,,1.0,True
1981-03-29,IIHF World Championship,1981,YUG,4,POL,8,,1.0,True
1981-04-12,IIHF World Championship,1981,CAN,4,FIN,3,,1.0,True
1981-04-12,IIHF World Championship,1981,SWE,4,FRG,2,,1.0,True
1981-04-12,IIHF World Championship,1981,TCH,11,USA,2,,1.0,True
1981-04-12,IIHF World Championship,1981,URS,10,NED,1,,1.0,True
1981-04-13,IIHF World Championship,1981,CAN,8,NED,1,,1.0,True
1981-04-13,IIHF World Championship,1981,URS,7,FIN,1,,1.0,True
1981-04-14,IIHF World Championship,1981,SWE,4,USA,2,,1.0,True
1981-04-14,IIHF World Championship,1981,TCH,6,FRG,2,,1.0,True
1981-04-15,IIHF World Championship,1981,FIN,12,NED,3,,1.0,True
1981-04-15,IIHF World Championship,1981,TCH,3,SWE,3,,1.0,True
1981-04-15,IIHF World Championship,1981,URS,8,CAN,2,,1.0,True
1981-04-15,IIHF World Championship,1981,USA,10,FRG,6,,1.0,True
1981-04-17,IIHF World Championship,1981,FIN,6,FRG,3,,1.0,True
1981-04-17,IIHF World Championship,1981,USA,7,NED,6,,1.0,True
1981-04-18,IIHF World Championship,1981,TCH,7,CAN,4,final,1.0,True
1981-04-18,IIHF World Championship,1981,URS,4,SWE,1,final,1.0,True
1981-04-19,IIHF World Championship,1981,FRG,9,NED,2,,1.0,True
1981-04-19,IIHF World Championship,1981,USA,6,FIN,4,,1.0,True
1981-04-20,IIHF World Championship,1981,SWE,3,CAN,1,final,1.0,True
1981-04-20,IIHF World Championship,1981,URS,8,TCH,3,final,1.0,True
1981-04-21,IIHF World Championship,1981,FIN,4,NED,2,,1.0,True
1981-04-21,IIHF World Championship,1981,FRG,6,USA,2,,1.0,True
1981-04-22,IIHF World Championship,1981,CAN,4,URS,4,final,1.0,True
1981-04-22,IIHF World Championship,1981,SWE,4,TCH,2,final,1.0,True
1981-04-23,IIHF World Championship,1981,FRG,4,FIN,4,,1.0,True
1981-04-23,IIHF World Championship,1981,USA,7,NED,3,,1.0,True
1981-04-24,IIHF World Championship,1981,TCH,4,CAN,2,final,1.0,True
1981-04-24,IIHF World Championship,1981,URS,13,SWE,1,final,1.0,True
1981-04-25,IIHF World Championship,1981,FIN,3,USA,3,,1.0,True
1981-04-25,IIHF World Championship,1981,FRG,12,NED,6,,1.0,True
1981-04-26,IIHF World Championship,1981,SWE,4,CAN,3,final,1.0,True
1981-04-26,IIHF World Championship,1981,URS,1,TCH,1,final,1.0,True
1981-09-01,Canada Cup,1981,CAN,9,FIN,0,,1.5,False
1981-09-01,Canada Cup,1981,URS,1,TCH,1,,1.5,False
1981-09-01,Canada Cup,1981,USA,3,SWE,1,,1.5,False
1981-09-03,Canada Cup,1981,FIN,1,TCH,7,,1.5,False
1981-09-03,Canada Cup,1981,SWE,3,URS,6,,1.5,False
1981-09-03,Canada Cup,1981,USA,3,CAN,8,,1.5,False
1981-09-05,Canada Cup,1981,SWE,5,FIN,0,,1.5,False
1981-09-05,Canada Cup,1981,TCH,4,CAN,4,,1.5,False
1981-09-05,Canada Cup,1981,URS,4,USA,1,,1.5,False
1981-09-07,Canada Cup,1981,SWE,3,CAN,4,,1.5,False
1981-09-07,Canada Cup,1981,TCH,2,USA,6,,1.5,False
1981-09-07,Canada Cup,1981,URS,6,FIN,1,,1.5,False
1981-09-09,Canada Cup,1981,CAN,7,URS,3,,1.5,False
1981-09-09,Canada Cup,1981,FIN,4,USA,4,,1.5,False
1981-09-09,Canada Cup,1981,SWE,1,TCH,7,,1.5,False
1981-09-11,Canada Cup,1981,TCH,1,URS,4,semifinal,1.5,False
1981-09-11,Canada Cup,1981,USA,1,CAN,4,semifinal,1.5,False
1981-09-13,Canada Cup,1981,URS,8,CAN,1,final,1.5,False
1982-03-18,IIHF World Championship,1982,AUT,5,CHN,2,,1.0,True
1982-03-18,IIHF World Championship,1982,GDR,10,NOR,1,,1.0,True
1982-03-18,IIHF World Championship,1982,ROU,5,NED,2,,1.0,True
1982-03-18,IIHF World Championship,1982,SUI,3,POL,2,,1.0,True
1982-03-19,IIHF World Championship,1982,AUT,7,ROU,1,,1.0,True
1982-03-19,IIHF World Championship,1982,DEN,2,HUN,1,,1.0,True
1982-03-19,IIHF World Championship,1982,ESP,15,KOR,3,,1.0,True
1982-03-19,IIHF World Championship,1982,FRA,4,BUL,2,,1.0,True
1982-03-19,IIHF World Championship,1982,GDR,13,CHN,7,,1.0,True
1982-03-19,IIHF World Championship,1982,JPN,7,YUG,5,,1.0,True
1982-03-20,IIHF World Championship,1982,ESP,0,YUG,6,,1.0,True
1982-03-20,IIHF World Championship,1982,FRA,7,HUN,3,,1.0,True
1982-03-20,IIHF World Championship,1982,POL,3,NED,2,,1.0,True
1982-03-20,IIHF World Championship,1982,SUI,4,NOR,5,,1.0,True
1982-03-21,IIHF World Championship,1982,AUT,1,NED,4,,1.0,True
1982-03-21,IIHF World Championship,1982,BUL,14,KOR,1,,1.0,True
1982-03-21,IIHF World Championship,1982,CHN,4,NOR,2,,1.0,True
1982-03-21,IIHF World Championship,1982,DEN,4,JPN,5,,1.0,True
1982-03-21,IIHF World Championship,1982,POL,5,ROU,1,,1.0,True
1982-03-21,IIHF World Championship,1982,SUI,2,GDR,4,,1.0,True
1982-03-22,IIHF World Championship,1982,AUT,4,GDR,7,,1.0,True
1982-03-22,IIHF World Championship,1982,BUL,2,DEN,2,,1.0,True
1982-03-22,IIHF World Championship,1982,ESP,2,JPN,11,,1.0,True
1982-03-22,IIHF World Championship,1982,FRA,20,KOR,4,,1.0,True
1982-03-22,IIHF World Championship,1982,HUN,5,YUG,4,,1.0,True
1982-03-22,IIHF World Championship,1982,ROU,9,CHN,3,,1.0,True
1982-03-23,IIHF World Championship,1982,ESP,1,HUN,8,,1.0,True
1982-03-23,IIHF World Championship,1982,NED,6,SUI,1,,1.0,True
1982-03-23,IIHF World Championship,1982,NOR,3,POL,12,,1.0,True
1982-03-23,IIHF World Championship,1982,YUG,21,KOR,2,,1.0,True
1982-03-24,IIHF World Championship,1982,AUT,6,POL,5,,1.0,True
1982-03-24,IIHF World Championship,1982,DEN,4,FRA,1,,1.0,True
1982-03-24,IIHF World Championship,1982,GDR,3,NED,1,,1.0,True
1982-03-24,IIHF World Championship,1982,JPN,6,BUL,0,,1.0,True
1982-03-24,IIHF World Championship,1982,NOR,3,ROU,2,,1.0,True
1982-03-24,IIHF World Championship,1982,SUI,4,CHN,4,,1.0,True
1982-03-25,IIHF World Championship,1982,ESP,3,BUL,7,,1.0,True
1982-03-25,IIHF World Championship,1982,HUN,18,KOR,2,,1.0,True
1982-03-25,IIHF World Championship,1982,JPN,6,FRA,2,,1.0,True
1982-03-25,IIHF World Championship,1982,YUG,7,DEN,2,,1.0,True
1982-03-26,IIHF World Championship,1982,AUT,3,SUI,3,,1.0,True
1982-03-26,IIHF World Championship,1982,GDR,7,ROU,6,,1.0,True
1982-03-26,IIHF World Championship,1982,NED,4,NOR,6,,1.0,True
1982-03-26,IIHF World Championship,1982,POL,11,CHN,4,,1.0,True
1982-03-27,IIHF World Championship,1982,AUT,7,NOR,4,,1.0,True
1982-03-27,IIHF World Championship,1982,CHN,8,NED,3,,1.0,True
1982-03-27,IIHF World Championship,1982,ESP,3,DEN,7,,1.0,True
1982-03-27,IIHF World Championship,1982,GDR,4,POL,4,,1.0,True
1982-03-27,IIHF World Championship,1982,HUN,7,BUL,3,,1.0,True
1982-03-27,IIHF World Championship,1982,JPN,25,KOR,0,,1.0,True
1982-03-27,IIHF World Championship,1982,SUI,3,ROU,3,,1.0,True
1982-03-27,IIHF World Championship,1982,YUG,9,FRA,5,,1.0,True
1982-03-28,IIHF World Championship,1982,DEN,14,KOR,1,,1.0,True
1982-03-28,IIHF World Championship,1982,ESP,2,FRA,8,,1.0,True
1982-03-28,IIHF World Championship,1982,JPN,10,HUN,1,,1.0,True
1982-03-28,IIHF World Championship,1982,YUG,7,BUL,1,,1.0,True
1982-04-15,IIHF World Championship,1982,CAN,9,FIN,2,,1.0,True
1982-04-15,IIHF World Championship,1982,FRG,4,TCH,2,,1.0,True
1982-04-15,IIHF World Championship,1982,SWE,4,USA,2,,1.0,True
1982-04-15,IIHF World Championship,1982,URS,9,ITA,2,,1.0,True
1982-04-16,IIHF World Championship,1982,FIN,4,FRG,3,,1.0,True
1982-04-16,IIHF World Championship,1982,ITA,7,USA,5,,1.0,True
1982-04-16,IIHF World Championship,1982,TCH,6,CAN,2,,1.0,True
1982-04-16,IIHF World Championship,1982,URS,7,SWE,3,,1.0,True
1982-04-18,IIHF World Championship,1982,CAN,3,SWE,3,,1.0,True
1982-04-18,IIHF World Championship,1982,FIN,4,USA,2,,1.0,True
1982-04-18,IIHF World Championship,1982,FRG,5,ITA,2,,1.0,True
1982-04-18,IIHF World Championship,1982,URS,5,TCH,3,,1.0,True
1982-04-19,IIHF World Championship,1982,CAN,7,FRG,1,,1.0,True
1982-04-19,IIHF World Championship,1982,SWE,5,ITA,3,,1.0,True
1982-04-19,IIHF World Championship,1982,TCH,6,USA,0,,1.0,True
1982-04-19,IIHF World Championship,1982,URS,8,FIN,1,,1.0,True
1982-04-21,IIHF World Championship,1982,CAN,3,ITA,3,,1.0,True
1982-04-21,IIHF World Championship,1982,SWE,3,FRG,1,,1.0,True
1982-04-21,IIHF World Championship,1982,TCH,3,FIN,0,,1.0,True
1982-04-21,IIHF World Championship,1982,URS,8,USA,4,,1.0,True
1982-04-22,IIHF World Championship,1982,CAN,5,USA,3,,1.0,True
1982-04-22,IIHF World Championship,1982,FIN,7,ITA,3,,1.0,True
1982-04-22,IIHF World Championship,1982,TCH,3,SWE,3,,1.0,True
1982-04-22,IIHF World Championship,1982,URS,7,FRG,0,,1.0,True
1982-04-24,IIHF World Championship,1982,FIN,3,SWE,3,,1.0,True
1982-04-24,IIHF World Championship,1982,FRG,5,USA,5,,1.0,True
1982-04-24,IIHF World Championship,1982,TCH,10,ITA,0,,1.0,True
1982-04-24,IIHF World Championship,1982,URS,4,CAN,3,,1.0,True
1982-04-25,IIHF World Championship,1982,TCH,3,SWE,2,final,1.0,True
1982-04-25,IIHF World Championship,1982,URS,6,CAN,4,final,1.0,True
1982-04-27,IIHF World Championship,1982,CAN,4,TCH,2,final,1.0,True
1982-04-27,IIHF World Championship,1982,URS,4,SWE,0,final,1.0,True
1982-04-29,IIHF World Championship,1982,CAN,6,SWE,0,final,1.0,True
1982-04-29,IIHF World Championship,1982,URS,0,TCH,0,final,1.0,True
1983-03-11,IIHF World Championship,1983,CHN,5,PRK,2,,1.0,True
1983-03-11,IIHF World Championship,1983,FRA,2,DEN,5,,1.0,True
1983-03-11,IIHF World Championship,1983,HUN,17,ESP,2,,1.0,True
1983-03-11,IIHF World Championship,1983,NED,7,BUL,2,,1.0,True
1983-03-12,IIHF World Championship,1983,HUN,3,FRA,1,,1.0,True
1983-03-12,IIHF World Championship,1983,PRK,1,NED,11,,1.0,True
1983-03-13,IIHF World Championship,1983,BUL,1,CHN,5,,1.0,True
1983-03-13,IIHF World Championship,1983,ESP,0,DEN,4,,1.0,True
1983-03-14,IIHF World Championship,1983,DEN,4,BUL,5,,1.0,True
1983-03-14,IIHF World Championship,1983,ESP,0,CHN,5,,1.0,True
1983-03-14,IIHF World Championship,1983,FRA,0,NED,10,,1.0,True
1983-03-14,IIHF World Championship,1983,HUN,14,PRK,1,,1.0,True
1983-03-15,IIHF World Championship,1983,HUN,5,NED,12,,1.0,True
1983-03-15,IIHF World Championship,1983,PRK,1,FRA,24,,1.0,True
1983-03-16,IIHF World Championship,1983,BUL,4,ESP,4,,1.0,True
1983-03-16,IIHF World Championship,1983,DEN,1,CHN,6,,1.0,True
1983-03-17,IIHF World Championship,1983,BUL,4,PRK,5,,1.0,True
1983-03-17,IIHF World Championship,1983,FRA,7,ESP,1,,1.0,True
1983-03-17,IIHF World Championship,1983,HUN,0,DEN,4,,1.0,True
1983-03-17,IIHF World Championship,1983,NED,12,CHN,1,,1.0,True
1983-03-19,IIHF World Championship,1983,CHN,3,FRA,3,,1.0,True
1983-03-19,IIHF World Championship,1983,DEN,6,PRK,3,,1.0,True
1983-03-19,IIHF World Championship,1983,HUN,7,BUL,2,,1.0,True
1983-03-19,IIHF World Championship,1983,NED,16,ESP,2,,1.0,True
1983-03-20,IIHF World Championship,1983,ESP,8,PRK,2,,1.0,True
1983-03-20,IIHF World Championship,1983,FRA,4,BUL,2,,1.0,True
1983-03-20,IIHF World Championship,1983,HUN,4,CHN,3,,1.0,True
1983-03-20,IIHF World Championship,1983,NED,10,DEN,0,,1.0,True
1983-03-21,IIHF World Championship,1983,JPN,3,YUG,2,,1.0,True
1983-03-21,IIHF World Championship,1983,NOR,5,ROU,3,,1.0,True
1983-03-22,IIHF World Championship,1983,AUT,8,SUI,8,,1.0,True
1983-03-22,IIHF World Championship,1983,POL,7,NOR,1,,1.0,True
1983-03-22,IIHF World Championship,1983,USA,13,YUG,2,,1.0,True
1983-03-23,IIHF World Championship,1983,JPN,3,SUI,3,,1.0,True
1983-03-23,IIHF World Championship,1983,USA,6,ROU,2,,1.0,True
1983-03-24,IIHF World Championship,1983,AUT,3,NOR,2,,1.0,True
1983-03-24,IIHF World Championship,1983,JPN,6,ROU,2,,1.0,True
1983-03-24,IIHF World Championship,1983,POL,12,YUG,2,,1.0,True
1983-03-25,IIHF World Championship,1983,AUT,5,POL,5,,1.0,True
1983-03-25,IIHF World Championship,1983,USA,5,SUI,2,,1.0,True
1983-03-26,IIHF World Championship,1983,JPN,4,NOR,5,,1.0,True
1983-03-26,IIHF World Championship,1983,ROU,7,YUG,7,,1.0,True
1983-03-27,IIHF World Championship,1983,POL,6,SUI,4,,1.0,True
1983-03-27,IIHF World Championship,1983,USA,3,AUT,3,,1.0,True
1983-03-28,IIHF World Championship,1983,JPN,5,AUT,5,,1.0,True
1983-03-28,IIHF World Championship,1983,NOR,6,YUG,2,,1.0,True
1983-03-28,IIHF World Championship,1983,ROU,4,SUI,3,,1.0,True
1983-03-28,IIHF World Championship,1983,USA,6,POL,2,,1.0,True
1983-03-30,IIHF World Championship,1983,AUT,12,ROU,2,,1.0,True
1983-03-30,IIHF World Championship,1983,JPN,1,POL,2,,1.0,True
1983-03-30,IIHF World Championship,1983,SUI,4,YUG,1,,1.0,True
1983-03-30,IIHF World Championship,1983,USA,8,NOR,2,,1.0,True
1983-03-31,IIHF World Championship,1983,AUT,5,YUG,2,,1.0,True
1983-03-31,IIHF World Championship,1983,JPN,1,USA,12,,1.0,True
1983-03-31,IIHF World Championship,1983,NOR,8,SUI,1,,1.0,True
1983-03-31,IIHF World Championship,1983,POL,9,ROU,0,,1.0,True
1983-04-09,Olympics,1984,NOR,4,NED,4,,1.5,True
1983-04-10,Olympics,1984,NOR,10,NED,2,,1.5,True
1983-04-16,IIHF World Championship,1983,CAN,6,ITA,0,,1.0,True
1983-04-16,IIHF World Championship,1983,SWE,5,FRG,1,,1.0,True
1983-04-16,IIHF World Championship,1983,TCH,4,FIN,2,,1.0,True
1983-04-16,IIHF World Championship,1983,URS,3,GDR,0,,1.0,True
1983-04-17,IIHF World Championship,1983,FRG,4,ITA,0,,1.0,True
1983-04-17,IIHF World Championship,1983,SWE,3,CAN,2,,1.0,True
1983-04-17,IIHF World Championship,1983,TCH,6,GDR,1,,1.0,True
1983-04-17,IIHF World Championship,1983,URS,3,FIN,0,,1.0,True
1983-04-19,IIHF World Championship,1983,FRG,4,FIN,3,,1.0,True
1983-04-19,IIHF World Championship,1983,GDR,3,ITA,1,,1.0,True
1983-04-19,IIHF World Championship,1983,TCH,4,SWE,1,,1.0,True
1983-04-19,IIHF World Championship,1983,URS,8,CAN,2,,1.0,True
1983-04-20,IIHF World Championship,1983,SWE,5,GDR,4,,1.0,True
1983-04-20,IIHF World Championship,1983,URS,6,FRG,0,,1.0,True
1983-04-21,IIHF World Championship,1983,CAN,3,TCH,1,,1.0,True
1983-04-21,IIHF World Championship,1983,FIN,6,ITA,2,,1.0,True
1983-04-22,IIHF World Championship,1983,CAN,5,FIN,1,,1.0,True
1983-04-22,IIHF World Championship,1983,FRG,4,GDR,3,,1.0,True
1983-04-23,IIHF World Championship,1983,SWE,5,ITA,1,,1.0,True
1983-04-23,IIHF World Championship,1983,URS,5,TCH,1,,1.0,True
1983-04-24,IIHF World Championship,1983,CAN,5,GDR,2,,1.0,True
1983-04-24,IIHF World Championship,1983,FIN,4,SWE,4,,1.0,True
1983-04-24,IIHF World Championship,1983,FRG,3,TCH,3,,1.0,True
1983-04-24,IIHF World Championship,1983,URS,11,ITA,1,,1.0,True
1983-04-25,IIHF World Championship,1983,CAN,3,FRG,1,,1.0,True
1983-04-25,IIHF World Championship,1983,GDR,6,FIN,4,,1.0,True
1983-04-26,IIHF World Championship,1983,TCH,11,ITA,0,,1.0,True
1983-04-26,IIHF World Championship,1983,URS,5,SWE,3,,1.0,True
1983-04-27,IIHF World Championship,1983,FRG,5,ITA,4,,1.0,True
1983-04-27,IIHF World Championship,1983,GDR,6,FIN,2,,1.0,True
1983-04-28,IIHF World Championship,1983,TCH,5,CAN,4,final,1.0,True
1983-04-28,IIHF World Championship,1983,URS,4,SWE,0,final,1.0,True
1983-04-29,IIHF World Championship,1983,FIN,4,FRG,2,,1.0,True
1983-04-29,IIHF World Championship,1983,ITA,3,GDR,1,,1.0,True
1983-04-30,IIHF World Championship,1983,CAN,3,SWE,1,final,1.0,True
1983-04-30,IIHF World Championship,1983,URS,1,TCH,1,final,1.0,True
1983-05-01,IIHF World Championship,1983,FRG,7,GDR,3,,1.0,True
1983-05-01,IIHF World Championship,1983,ITA,4,FIN,4,,1.0,True
1983-05-02,IIHF World Championship,1983,TCH,4,SWE,1,final,1.0,True
1983-05-02,IIHF World Championship,1983,URS,8,CAN,2,final,1.0,True
